,Unnamed: 0,overall,reviewTime,reviewerID,asin,reviewerName,reviewText,unixReviewTime,vote,title,main_cat,price,Date,stockReturn
67,682,2,"05 4, 2018",AJRFZ0VZ0LD26,B000GEJQKK,Eugenia,"This small bottle of skin cream has a retail price of $365.  I am an esthetician and I wanted to try the product.  Before even using it, I checked out the list of ingredients and that raised a question mark in my mind why would this product cost so much when it has 2 types of parabens in it.  Here is the list of ingredients: Water (Aqua), Pentaerythrityl Tetracaprylate/Tetracaprate, Caprylic/Capric Triglyceride, Propylene Glycol, C12-20 Acid PEG-8 Ester, Cetearyl Ethylhexanoate, Hydrogenated Polydecene, Butyrospermum Parkii (Shea) Butter, Amaranthus Caudatus Seed Extract, Glycerin, Mangifera Indica (Mango) Seed Butter, Glyceryl Stearate, Pisum Sativum (Pea) Extract, Dimethicone, Tribehenin, Glyceryl Linoleate, Leontopodium Alpinum Extract, Artemia Extract, Ursolic Acid, Salicyloyl Phytosphingosine, Sodium Carboxymethyl Beta-Glucan, Sodium Chondroitin Sulfate, Allantoin, Cetyl Phosphate, Carbomer, C13-14 Isoparaffin, Ceratonia Siliqua Gum, Glyceryl Linolenate, Salvia Officinalis (Sage) Leaf Extract, Oleanolic Acid, Rosmarinus Officinalis (Rosemary) Leaf Extract, Polyacrylamide, Laureth-7, Triethanolamine, Disodium EDTA, BHT, Citric Acid, Sodium Hydroxide, Potassium Sorbate, Sodium Benzoate, Chlorphenesin, Phenoxyethanol, Methylparaben, Ethylparaben, Fragrance (Parfum), Linalool, Limonene, Coumarin, Geraniol, alpha-Isomethyl Ionone.

As one can see there are so many artificial ingredients in this product, that can make one dizzy.  As excited as I was that this product contains amaranth, artemis flower, rosemary, pea, sage, mango and shea butter it also contains methylparaben and ethylparaben.  For anyone allergic to the fragrance, a note that this product dies contain fragrance.  Product provides a lot of moisture on the skin and it absorbs well without leaving residue.  It is perfect for using underneath the make up.  But the other weakness of this product is that it does not have SPF so one should apply SPF on top of this crme.

Would I buy this product? No.  And it is not just because of the price, but because it contains parabens that are harmful to some people.  I would also not recommend this product to my clients for the exact same reasons.",1525392000,,"Natura Bisse Diamond Extreme, 1.7 oz",Luxury Beauty,$365.00,2018/05/04,0.003457945524821214
68,683,2,"05 4, 2018",ARTHSLN5BW5PW,B000GEJQKK,Parker-Moore Family,"I have used LA Medical, IS Clinical, Pharmagel, Skin Ceuticals, and a variety of other luxury brands, currently and in the past. As well as formulated my own after extensive study in cosmetic chemistry, herbalist, formulation and clinical aromatherapy.

After trying for a week, I didn't notice much difference.  Just a few notes about some ingredients, many of which can be found in most face moisturizers.

Moisturizes / hydrates / protects due to the Glyceryl Linolenate, Amaranthus Caudatus Seed Extract, Glycerin, Shea butter, and Mango butter)

Goes on smooth and skin conditioning and (Pentaerythrityl Tetracaprylate/Tetracaprate, Oleanolic Acid, Cetearyl Ethylhexanoate, sage and rosemary leaf extracts)

Slightly fragrant (mainly due to Fragrance Parfum, Linalool, Limonene, Coumarin, and Geraniol)

Use of Artemia Extract (zooplankton-extracted from brine shrimp), is becoming popular for anti-aging creams. First, its animal based. Second, used to protect skin from extreme thermal stress like cold temperatures or UV Rays. Third, there is really little to no information on it other than it appears to be in a few luxury products.

Most of the other ingredients include emulsifiers, preservatives, chelating agents, antioxidants, anti-aging, etc.

Now, about the use of parabens, I would expect given the trend of moving away from these types of preservatives that a product of this price and quality would approach a more main stream stance of replacing them.

Just a bit odd for me that the ingredients on the box don't match what is on the website. For example, the box states it contains Methylparaben, butylparaben and proxypaparben while the website states Methylparaben and Ethylparaben.

Over, its a very nice moisturizer and hydrating facial cream, but at the price point of $365 for 1.7oz, it is very over priced compared to other facial creams and ingredients in the luxury category. And the environmental working group database did not give it high marks due to use of ingredtnts such as Fragrance, Triethanolamine, BHT, Polyacrylamide, Phenoxyethanol, and Methylparaben.",1525392000,,"Natura Bisse Diamond Extreme, 1.7 oz",Luxury Beauty,$365.00,2018/05/04,0.003457945524821214
69,684,3,"05 3, 2018",A31RULW0KNYJ5H,B000GEJQKK,LA,"I've now used this product several times and, fortunately, there have been no issues. In fact, I like how this cream makes my skin feel.

You don't need much product, so it also should last a long time. Which brings me to one of the biggest problems I have with this skin care product. Yes, the price. I'm not sure how the manufacturer justifies the price. I've used many similar products in the past, but never at this price. It's safe to say that I would not buy this again, unless the price is lowered significantly.

Another problem I have with the product is the scent. Gosh, it's awful. I cringe when I apply it to my skin. Still, the scent fades pretty quickly which is good. If I continued to smell it throughout the day, I would definitely stop using the product.

So, while the product does a good job with my skin, I don't like the price or the scent. I suggest the manufacturer reconsider the crazy cost and think about making the product fragrance-free.",1525305600,,"Natura Bisse Diamond Extreme, 1.7 oz",Luxury Beauty,$365.00,2018/05/03,0.012811179191865156
70,685,1,"01 1, 2018",A1PZ8JEPEX03GD,B000GHVTN4,Tx bigfoot,"It is greasy and makes my undereye bags look worse. I have tried using one color, or two. Wish I would have returned it!",1514764800,,"jane iredale Circle Delete Concealer, 0.10 oz.",Luxury Beauty,$32.00,2018/01/01,0.008303361788570595
71,687,5,"02 8, 2018",A2YCUCEYXT9VHX,B000IOAA3K,Donnica Carter,"Amazing body lotion! My skin is very dry! I have been using this everyday and I can see a difference!! It is a little on the pricey side, but I think it is well worth it!",1518048000,,"La Roche-Posay Lipikar Body Lotion for Normal to Dry Skin Daily Repair Moisturizing Lotion with Shea Butter and Glycerin, 13.52 Fl. Oz.",Luxury Beauty,$17.99,2018/02/08,0.014936090275087154
72,688,5,"02 1, 2018",A1EXGL6L0QQ0M5,B000IOAA3K,Shane O. Laake,"This lotion is fantastic.  I use this everyday on my hands and face, which is one of the reasons I like it.  This body lotion can truly be used all over your body.  You don't need to have a different face/foot/hand moisturizer in addition to this lotion.
It provides nice moisture, is not sticky and absorbs quickly with no greasy feel.
I have this right next to the bathroom sink for use after washing hands.  Great as my hands get so dry in the winter and this lotion has really helped.  Definitely give this product a try.",1517443200,,"La Roche-Posay Lipikar Body Lotion for Normal to Dry Skin Daily Repair Moisturizing Lotion with Shea Butter and Glycerin, 13.52 Fl. Oz.",Luxury Beauty,$17.99,2018/02/01,-0.02120854769494164
73,689,4,"01 11, 2018",A1TH5UXT33E7RC,B000IOAA3K,Rabid Reader,"I live in the mountains where dry winter skin can be a real health issue, not just an inconvenience. Cracked skin provides an entry for bacteria which can turn to infection very quickly. So, keeping my skin moisturized is important. I go through a LOT of lotion in the winter months. This is not as emollient as some other lotions I have tried, but it is advertised as being for ""normal"" skin which, in my particular case, may be a bit too light to fully provide the moisture my skin needs. That said, it is a good lotion, in that it absorbs nicely and leaves skin feeling soft but not greasy. It has no detectable fragrance and dispenses easily from the pump. For my purposes, I feel that this is probably a better daily summer lotion than winter lotion.",1515628800,,"La Roche-Posay Lipikar Body Lotion for Normal to Dry Skin Daily Repair Moisturizing Lotion with Shea Butter and Glycerin, 13.52 Fl. Oz.",Luxury Beauty,$17.99,2018/01/11,0.006749602755413997
74,690,5,"01 9, 2018",A3FOSLM5G1BO63,B000IOAA3K,Eugene Tenenbaum... Reluctant Reader,"La Roche-Posay Lipikar Body Lotion Daily Repair Moisturizing 400 ml - 13.52 fl. oz, spreads smoothly, gets absorbed quickly, moisturizes well, and is not greasy. The best, most effective applications are taking it: after shower/bath, on daily basis before sleeping, for deep moisturizing especially in dry environments (dry climate, winter, or air-conditioned/heated rooms/spaces/quarters), and against dry skin in general. After the use, the dry skin hydration increases resulting in a visible improvement in the skin smoothness and softness. Nevertheless, the wrinkles somewhat lost their depth and pronunciation without any doubts. However, the lotion made the skin more delicate that might have been an unavoidable byproduct of its increased softness. For the same reason, the skin became min. more sensitive to touch and prone to scratch, but - at the same time - faster healing for its increased moist, as under a Band-Aid. It is mid-priced.

Obviously, it does not contain triclosan, which finally was found toxic (see: ""5 Things to Know About Triclosan - FDA"") and a candidate for a ban by the Food and Drug Administration (FDA) in the USA (see: ""Toxic Triclosan Banned From Soap but Lingers in Consumer Products"").",1515456000,,"La Roche-Posay Lipikar Body Lotion for Normal to Dry Skin Daily Repair Moisturizing Lotion with Shea Butter and Glycerin, 13.52 Fl. Oz.",Luxury Beauty,$17.99,2018/01/09,-0.0011122269759360366
75,691,4,"01 9, 2018",A3N4VTNFPMTHEF,B000IOAA3K,James Lin,"This La Roche-Posay body lotion is on the runnier side compared to the Aveeno that we usually have in the house, but I like how it also goes on and dries very quickly.  Once it dries, my hands feel normal again, but I don't feel any sort of lotion residue or scent, which is perfect for me.  The only reason that I'm docking one star is that it is really expensive, but it might be worth the cost for me.",1515456000,,"La Roche-Posay Lipikar Body Lotion for Normal to Dry Skin Daily Repair Moisturizing Lotion with Shea Butter and Glycerin, 13.52 Fl. Oz.",Luxury Beauty,$17.99,2018/01/09,-0.0011122269759360366
76,692,4,"03 13, 2018",A3CG93783LP0FO,B000J10II4,Nacho Libra,"I have aging, dry, sensitive skin. I love everything about this but the lavender scent. It's so strong I noticed it even before I opened the box when it arrived. (I hate lavender!) This is the first oil I've used that doesn't sit on top of my skin. I use it only at night and when I wake up, my face is glowing, yet not greasy or oily in any way. If this had some other scent, I'd give it 5 stars.",1520899200,,"ELEMIS Pro-Collagen Eye Renewal Cream, Anti-wrinkle Eye, 0.5 fl. oz.",Luxury Beauty,$74.00,2018/03/13,-0.005724522264141463
77,693,4,"03 12, 2018",AWXQORMZ3JY4P,B000J10II4,LVesper,"This is a unique anti-aging product. The contents in the bottle looks just like the picture. The colors are separated and don't blend when gently shaken. I am fascinated with the beautiful separation of colors. The directions say to massage 3 to 4 drops of the oil onto your face and neck. I have found that I have to add a little more than that because it absorbs pretty quickly and that amount wouldn't stretch to cover all the suggested areas. I have bee using about a third of the dropper. The oil has an almost earthy smell and reminds me of some of the Essential Oils that I use. The ingredients are listed on the bottom of the box, but the product sticker label was placed there and I haven't had any success removing it to read it. It doesn't leave my skin feeling oily which was something I was afraid of before using it. I follow up with my daily moisturizer and there has been no problems with that. I haven't noticed any fewer wrinkles, however, I have been using anti-aging skin care products for a few years now, so that doesn't surprise me. I haven't had any issues with skin sensitivity since using this oil either.",1520812800,,"ELEMIS Pro-Collagen Eye Renewal Cream, Anti-wrinkle Eye, 0.5 fl. oz.",Luxury Beauty,$74.00,2018/03/12,-0.006363576572474682
78,694,5,"03 11, 2018",A3C2JQC6R2K52C,B000J10II4,Ladyfingers,"Elemis Pro-Collagen Marine Oil is one of the nicest face oils Ive tried.  Unlike other brands, this emollient is quickly absorbed and doesnt leave an oily appearance like so many others do.  I use it instead of a moisturizer before applying make-up.  Three drops is plentyone on my forehead and cheeks is enough to massage around my entire face.  It works best if I apply it to a slightly wet face.  The oil makes an excellent base for liquid make-up, and helps spread it more smoothly and evenly.  The end result is a natural look that I like very much.

Ive been using facial oils ever since my skin started drying out around age 50.  They really work wonders.  Elemis isn't the only brand Ive tried or use, but its certainly one of the nicest if you can afford it.  Ingredients are plant based, and the main ingredient is coco-caprylate, a skin conditioning agent derived from coconut oil.  Its one reason why this oil provides such good hydration, spreadability and such a silky feel.  The extensive addition of other oils and seaweeds helps reduce wrinkles and fine lines.

Just looking at friends in the same age bracket is proof that oils like this are really slowing down the age process for me.  Its the only addition Ive added to my beauty regimen, and Im quite happy with results.  My skin tone is better and wrinkles are few.",1520726400,,"ELEMIS Pro-Collagen Eye Renewal Cream, Anti-wrinkle Eye, 0.5 fl. oz.",Luxury Beauty,$74.00,2018/03/11,-0.0012739848320225554
79,695,5,"03 5, 2018",A27D0VRNOOUNRR,B000J10II4,Kindle Customer,"I've been using this off and on for the past week and my skin just loves it.  I find it best used after my nightly shower.  It really gets absorbed and seems to lock in moisture. When I get up in morning my face looks smoother and more refreshed.  I also like that it isn't sticky or thick and seems to work with my skin unlike other oils which seem to clog my pores.  The marine oil has a faint herbal scent that is sort of more masculine opposed to a citrus or flowery scent which is not off putting and which I like.  I did try using it in the morning and let is soak in my face before using my BB Cream.  But this was a bad combination.  The oil actually separated the BB Cream and probably would do the same with any foundation or concealer you might use.  I think this is because although it is light there is still a oil barrier on the surface or you face that the make up does not mix well with.  So perhaps this oil does not completely absorb but locks in moisture, preventing it from leaving.  It might be a good idea to use my facial regime/ treatment such as cleaning, moisturizing and any serums first then at this oil last to lock everything in.",1520208000,,"ELEMIS Pro-Collagen Eye Renewal Cream, Anti-wrinkle Eye, 0.5 fl. oz.",Luxury Beauty,$74.00,2018/03/05,0.002638858686958538
80,696,5,"01 6, 2018",A264B6IZKTH2QU,B000J10II4,rlb ,I love this serum. Im trying the Lift Effect right now. I hope I like it as much as I do this product,1515196800,,"ELEMIS Pro-Collagen Eye Renewal Cream, Anti-wrinkle Eye, 0.5 fl. oz.",Luxury Beauty,$74.00,2018/01/06,0.0016623440799480996
81,697,5,"05 7, 2018",A2GFX3DQ8ZHPVK,B000KQ7X4K,John W. Allpress,Good product.,1525651200,,Pureology Hydrate Shampoo,Luxury Beauty,$54.40,2018/05/07,-0.0002656413461944242
82,698,3,"03 23, 2018",A2GI8X394RLF83,B000KQ7X4K,Ana Maria,"I purchased a few samples of Pureology shampoo+conditioner through the Amazon sampling program, as I was interested in trying Pureology products. I never tried this brand before and wanted to have at least a vague opinion on their products before buying the full size.

The `Hydrate` shampoo and conditioner left my hair thin frizzy hair very smooth and hydrating, but I didn't noticed any major difference from the `Sheer Hydrate` (including the awful smell I absolutely dislike of ylang-ylang and pathouli). For being hydrating, it doesn't make my hair oily too much faster than usual, maybe I get half a day less of `non-oiliness`.

The shampoo did a nice thick lather and cleaned my hair without leaving it squeaky clean (I would need to use it in conjunction with a deep cleaning shampoo once 2-3 washes). I have sensitive scalp with a tendency to get dandruff, with this I didn't get a itchy scalp.
The conditioner wasn't very thick, I was afraid it wouldn't do anything for my hair. But the next day the hair was soft, supple and shinny/luminous (I just loved how healthy it looked); still, it was flat, limp, without any volume.

They were OK shampoo and conditioner, but I will not purchase a full size because I hate the smell of this line. It had a strong herby-minty scent that lingered in my hair until the next wash (although it wasn't that strong)... I'm not a fan of ylang-ylang and the combination with bergamot and patchouli is just awful. Still, for people that enjoy this scent it can be a reason to buy this.",1521763200,,Pureology Hydrate Shampoo,Luxury Beauty,$54.40,2018/03/23,0.027157255734905853
